ID,Posted at,Screen name,Text
525776892977504256,2014-10-24 22:32:34 +0000,bomberos,"SERVICIO ESPECIAL San Antonio De Pasgua Jesus Maria M14-1,AUX14-1"
525776401522503680,2014-10-24 22:30:37 +0000,bomberos,EMERGENCIA MEDICA Av. Salaverry 000 Jesus Maria AMB-176-1
525776137788878848,2014-10-24 22:29:34 +0000,bomberos,EMERGENCIA MEDICA Av. Mejico Cruce Con Av. Manco Capac La Victoria La Victoria AMB-4
525775878853521408,2014-10-24 22:28:32 +0000,bomberos,EMERGENCIA MEDICA Cl. Pedro Barzola 180 Rimac AMB-14
525775646484869120,2014-10-24 22:27:37 +0000,bomberos,EMERGENCIA MEDICA Hospital San Jose 10.31 Hospital De Policia AMB-7
525774635171053568,2014-10-24 22:23:36 +0000,bomberos,EMERGENCIA MEDICA Av. San Luis Cruce Con Av. Del Aire (eleuterio Venturo Huaman) San Luis San Luis AMB-127
525773366918406146,2014-10-24 22:18:33 +0000,bomberos,EMERGENCIA MEDICA Cesar Vallejo Con Los Alamos Villa El Salvador AMB-160
525771861586898944,2014-10-24 22:12:34 +0000,bomberos,EMERGENCIA MEDICA Pj. Villa El Salvador Sector 3 Grupo 20 M Lte 24 Villa El Salvador AMB-160
525771089935597569,2014-10-24 22:09:30 +0000,bomberos,EMERGENCIA MEDICA Av. Aviacion 4000 Surquillo MED-16
525770606479147009,2014-10-24 22:07:35 +0000,bomberos,EMERGENCIA MEDICA Cl. Pedro Chamochumbe 383 El Agustino AMB-138
525768081017430016,2014-10-24 21:57:33 +0000,bomberos,EMERGENCIA MEDICA Cl. Francia (paul Pradier Fodere) 756 Miraflores AMB-28
525767819179593728,2014-10-24 21:56:31 +0000,bomberos,SERVICIO ESPECIAL Colegio Raymondi - Ovalo Fontana La Molina AMB-96
525766558149525504,2014-10-24 21:51:30 +0000,bomberos,EMERGENCIA MEDICA Jr. Tomasal (atacapu) 1100 Santiago De Surco AMB-120
525766557755244544,2014-10-24 21:51:30 +0000,bomberos,EMERGENCIA MEDICA Jr. Andahuaylas 665 Lima AMB-8
525766074927972352,2014-10-24 21:49:35 +0000,bomberos,EMERGENCIA MEDICA Rebagliati Hacia Urb La Aurora Miraflores MED-28
525765821336125440,2014-10-24 21:48:34 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Angelica Gamarra 1400 Los Olivos M65-1,AMB-161,M60-01"
525765566876119041,2014-10-24 21:47:34 +0000,bomberos,EMERGENCIA MEDICA Francisco Rosas Cdra 1 Huacho
525762801340809216,2014-10-24 21:36:34 +0000,bomberos,EMERGENCIA MEDICA Av. Armendariz 200 Miraflores AMB-28
525761534656786432,2014-10-24 21:31:32 +0000,bomberos,EMERGENCIA MEDICA Av. Saenz Pea Cruce Con Av. Marco Polo Callao Callao MED-34
525760100058038274,2014-10-24 21:25:50 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Galvez Cruce Con Jr. Francisco Bolognesi La Perla La Perla MED-34
525758156438519809,2014-10-24 21:18:07 +0000,bomberos,EMERGENCIA MEDICA Av. Victor Raul Haya De La Torre (9 De Octubre) Cruce Con Av. La Marina La Perla La Perla
525755501712523265,2014-10-24 21:07:34 +0000,bomberos,EMERGENCIA MEDICA Pasaje Las Flores
525755260133212160,2014-10-24 21:06:36 +0000,bomberos,EMERGENCIA MEDICA Av. Lurigancho 1271 San Juan De Lurigancho AMB-176
525754493095665664,2014-10-24 21:03:33 +0000,bomberos,EMERGENCIA MEDICA Av. Los Angeles (a) Cruce Con Cl. Cruz Del Sur Ate - Vitarte Ate AMB-169
525752485320093698,2014-10-24 20:55:35 +0000,bomberos,EMERGENCIA MEDICA Ur. La Taboadita D1 Lote 5 Bellavista
525752229308145665,2014-10-24 20:54:34 +0000,bomberos,EMERGENCIA MEDICA Cl. 14 103 Rimac AMB-21
525748706524807168,2014-10-24 20:40:34 +0000,bomberos,RESCATE Jr. Agustin Gamarra 700 La Victoria M176-3
525748193766957057,2014-10-24 20:38:31 +0000,bomberos,EMERGENCIA MEDICA Ur. Pedro Ruiz Gallo Mz J Lote 3 Callao AMB-60
525747184114085888,2014-10-24 20:34:31 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Carlos Mariategui Cruce Con Av. Separadora Industrial Villa El Salvador Villa El Salvador AMB-160
525744912483229696,2014-10-24 20:25:29 +0000,bomberos,EMERGENCIA MEDICA Jr. Gavilan (libertad) Cruce Con Jr. Contralmirante Miguel Grau (benito Lazo) Magdalena Del Mar Magdalena Del Mar AMB-83
525744175762145280,2014-10-24 20:22:34 +0000,bomberos,EMERGENCIA MEDICA Hospital 2 De Mayo Lima AMB-11
525743422960062464,2014-10-24 20:19:34 +0000,bomberos,INCENDIO Av. Enrique Canaval Moreyra (corpac) Cruce Con Av. Republica De Panama San Isidro San Isidro MATPEL-4
525742922722185218,2014-10-24 20:17:35 +0000,bomberos,EMERGENCIA MEDICA Jr. Junin 1000 Lima AMB-176
525741658030493696,2014-10-24 20:12:33 +0000,bomberos,EMERGENCIA MEDICA Cl. 23 De Diciembre 314 Independencia
525741657686540288,2014-10-24 20:12:33 +0000,bomberos,EMERGENCIA MEDICA Av. Petit Thouars 400 Lima AMB-176-1
525740891567575040,2014-10-24 20:09:31 +0000,bomberos,EMERGENCIA MEDICA Av. Globo Terraqueo (panamericana Norte) 7215 Los Olivos AMB-65
525740390985777153,2014-10-24 20:07:31 +0000,bomberos,EMERGENCIA MEDICA Cl. La Capea 150 San Luis AMB-8
525739391118241792,2014-10-24 20:03:33 +0000,bomberos,EMERGENCIA MEDICA Ur. Sagitario Mz 9 Lte 13 Santiago De Surco AMB-120
525738377849872384,2014-10-24 19:59:31 +0000,bomberos,EMERGENCIA MEDICA Cl. 12 431 Rimac AMB-2
525736621929676800,2014-10-24 19:52:33 +0000,bomberos,EMERGENCIA MEDICA Av. Santa Rosa Paradero 12 San Martin De Porres AMB-168
525735363676229633,2014-10-24 19:47:33 +0000,bomberos,"EMERGENCIA MEDICA Ur. La Perricholi C, D Rimac AMB-21"
525733097342787584,2014-10-24 19:38:32 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Av. E. Sanchez Fajardo (22 De Agosto) (honduras) 1114 Comas M150-3,AMB-168"
525732591266430977,2014-10-24 19:36:32 +0000,bomberos,EMERGENCIA MEDICA Ur. Conafovicer Sector 6 Grupo 12 Mz Q Lte 1 Villa El Salvador AMB-106
525732351553581058,2014-10-24 19:35:34 +0000,bomberos,ACCIDENTE VEHICULAR Av. Tupac Amaru 442 Comas
525730582173863936,2014-10-24 19:28:33 +0000,bomberos,EMERGENCIA MEDICA Panamericana Sur Antigua Paradero Caseta Alt Del Puente Lurin Lurin
525726542199291904,2014-10-24 19:12:29 +0000,bomberos,EMERGENCIA MEDICA Cl. Pablo Usandizaga 231 San Borja AMB-127
525725802458263552,2014-10-24 19:09:33 +0000,bomberos,INCENDIO Av. La Paz 700 M15-1
525725801850105856,2014-10-24 19:09:33 +0000,bomberos,EMERGENCIA MEDICA Av. Gerardo Unger (rosa De America) Cruce Con Av. Naranjal Los Olivos Los Olivos AMB-168
525724798136365056,2014-10-24 19:05:34 +0000,bomberos,ACCIDENTE VEHICULAR Carretera Al Vraem
525724532766953472,2014-10-24 19:04:30 +0000,bomberos,EMERGENCIA MEDICA Av. Coronel Samuel Alcazar 1000 Rimac AMB-21
525721259322376192,2014-10-24 18:51:30 +0000,bomberos,EMERGENCIA MEDICA Agusto B Leguia Huacho AMB-20
525718990354907136,2014-10-24 18:42:29 +0000,bomberos,EMERGENCIA MEDICA Ocucaje Ica RES-171
525717493219078144,2014-10-24 18:36:32 +0000,bomberos,ACCIDENTE VEHICULAR Panamericana Sur
525715981717757952,2014-10-24 18:30:32 +0000,bomberos,EMERGENCIA MEDICA Cl. Manuel Perez Oblitas 190 San Miguel AMB-176-1
525712707337867264,2014-10-24 18:17:31 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Granda 3500 San Martin De Porres AMB-168
525711690823118849,2014-10-24 18:13:29 +0000,bomberos,EMERGENCIA MEDICA Av. Angamos Este (primavera) Cruce Con Av. Paseo De La Republica Surquillo Surquillo
525711195278688256,2014-10-24 18:11:30 +0000,bomberos,EMERGENCIA MEDICA Cl. Armando Blondet Cruce Con Jr. Manuel Seminario San Isidro San Isidro AMB-4
525710191552368641,2014-10-24 18:07:31 +0000,bomberos,EMERGENCIA MEDICA Jr. Huascaran 691 La Victoria AMB-8
525706653392715777,2014-10-24 17:53:27 +0000,bomberos,EMERGENCIA MEDICA Av Nicanor Rivas Alt Estadio Municipal 000 Chorrillos MED-16
525705149852155904,2014-10-24 17:47:29 +0000,bomberos,EMERGENCIA MEDICA Av. Coronel Samuel Alcazar 814 Rimac AMB-21
525704148965416961,2014-10-24 17:43:30 +0000,bomberos,EMERGENCIA MEDICA Cl. Trinidad 187 Comas AMB-124
525703439423393792,2014-10-24 17:40:41 +0000,bomberos,EMERGENCIA MEDICA Av. Franklin D. Roosevelt (surco) 580 Santiago De Surco AMB-13
525700747259043840,2014-10-24 17:29:59 +0000,bomberos,EMERGENCIA MEDICA Jr. Esteban Camere Ur. San Roque Civil 500 Santiago De Surco MED-16
525700746873159680,2014-10-24 17:29:59 +0000,bomberos,EMERGENCIA MEDICA Nueva Estrella Mz M Lt 7 Ancon AMB-163
525699616470482944,2014-10-24 17:25:30 +0000,bomberos,RESCATE Av. Republica De Panama 3680 San Isidro M11-1
525699127708225537,2014-10-24 17:23:33 +0000,bomberos,EMERGENCIA MEDICA Policlinico Chincha 1031 Rebagliaty Jesus Maria
525693584029544448,2014-10-24 17:01:32 +0000,bomberos,EMERGENCIA MEDICA Cl. Daniel Timoran 369 San Juan De Miraflores AMB-120
525691582516060161,2014-10-24 16:53:34 +0000,bomberos,EMERGENCIA MEDICA Jr. Azangaro 1043 Lima AMB-14
525690567402213376,2014-10-24 16:49:32 +0000,bomberos,EMERGENCIA MEDICA Calle La Marina Cdra 1 Huacho AMB-20
525689555190808576,2014-10-24 16:45:31 +0000,bomberos,EMERGENCIA MEDICA Sector 3 Grupo 24 Villa El Salvador AMB-155
525689315066908673,2014-10-24 16:44:34 +0000,bomberos,EMERGENCIA MEDICA Jr. Azangaro 1045 Lima AMB-2
525686530711752704,2014-10-24 16:33:30 +0000,bomberos,MATERIALES PELIGROSOS (INCIDENTE) Arriba Peru San Juan De Lurigancho
525686530292338688,2014-10-24 16:33:30 +0000,bomberos,EMERGENCIA MEDICA Av. Las Camelias En El Parque Combate De Abtao 300 San Isidro AMB-4
525685017155223552,2014-10-24 16:27:29 +0000,bomberos,EMERGENCIA MEDICA Colegio Cuzco AMB-32
525684778151211009,2014-10-24 16:26:32 +0000,bomberos,EMERGENCIA MEDICA Av. Circunvalacion (panamericana Sur) Urb Cahuache 2534 San Luis AMB-127
525681780821864449,2014-10-24 16:14:37 +0000,bomberos,EMERGENCIA MEDICA Av. General Francisco Bolognesi (panama) 894 Barranco MED-16
525680489584406528,2014-10-24 16:09:30 +0000,bomberos,EMERGENCIA MEDICA Pj. Los Claveles Dpt 000 Jesus Maria
525680489081098242,2014-10-24 16:09:29 +0000,bomberos,EMERGENCIA MEDICA Pj. Santiago Antunez De Mayolo 167 Los Olivos AMB-168
525679730520260609,2014-10-24 16:06:29 +0000,bomberos,INCENDIO Pr. Cesar Canevaro A.a.h.h. 13 De Octubre Mz E Lt 5 000 San Juan De Miraflores
525679477599514624,2014-10-24 16:05:28 +0000,bomberos,EMERGENCIA MEDICA Av. 28 De Julio 314 AMB-8
525677481622515713,2014-10-24 15:57:32 +0000,bomberos,EMERGENCIA MEDICA Ah. Hijos De Villa Los Reyes O Lt 7 Ventanilla AMB-150
525676457927118849,2014-10-24 15:53:28 +0000,bomberos,EMERGENCIA MEDICA Comercial Supermercado Wong La Molina AMB-96
525674704548683776,2014-10-24 15:46:30 +0000,bomberos,INCENDIO Av. Francisco Bolognesi 769 Comas
525674192633872384,2014-10-24 15:44:28 +0000,bomberos,EMERGENCIA MEDICA Jr. Jorge Chavez 1517 Brea AMB-202
525673945664868354,2014-10-24 15:43:29 +0000,bomberos,EMERGENCIA MEDICA Jr. Zoila Amoretti 233 Pueblo Libre AMB-176-1
525672190151524352,2014-10-24 15:36:31 +0000,bomberos,"EMERGENCIA MEDICA Santo Domingo De Marcona Ica RES-171-2,RES-171"
525671926052950016,2014-10-24 15:35:28 +0000,bomberos,EMERGENCIA MEDICA Cl. Martin Luther King 118 Surquillo MED-100
525671925495119872,2014-10-24 15:35:28 +0000,bomberos,EMERGENCIA MEDICA Ah. La Ensenada De Chillon K Lt 20 Urb Aproviet Puente Piedra AMB-124
525671689225773056,2014-10-24 15:34:31 +0000,bomberos,SERVICIO ESPECIAL Av La Marina 2500 San Miguel AMB-7
525671189587697664,2014-10-24 15:32:32 +0000,bomberos,EMERGENCIA MEDICA Av. 28 Dejulio Cruce Con Av. Guzman Blanco Lima Lima AMB-8
525668909572431872,2014-10-24 15:23:29 +0000,bomberos,EMERGENCIA MEDICA Calle Las Flores Lureama Huacho
525668673663803392,2014-10-24 15:22:32 +0000,bomberos,EMERGENCIA MEDICA Jr. Venezuela 1228 Callao AMB-176-1
525667152431693824,2014-10-24 15:16:30 +0000,bomberos,RESCATE Av. Abancay 349 Lima RES-3
525663372000657408,2014-10-24 15:01:28 +0000,bomberos,EMERGENCIA MEDICA Cl. La Ladera (q) 541 La Molina AMB-96
525662626156937216,2014-10-24 14:58:31 +0000,bomberos,EMERGENCIA MEDICA Cl. Pontevedra Urb Higuereta Dpt 502 133 Santiago De Surco AMB-120
525662625703940097,2014-10-24 14:58:30 +0000,bomberos,EMERGENCIA MEDICA B6 AMB6-2
525660358162530304,2014-10-24 14:49:30 +0000,bomberos,EMERGENCIA MEDICA Educacion G.u.e. Meliton Carbajal Lince
525659596447555585,2014-10-24 14:46:28 +0000,bomberos,EMERGENCIA MEDICA Jr. Mexico 173 Callao MED-18
525658594038272000,2014-10-24 14:42:29 +0000,bomberos,"ACCIDENTE VEHICULAR Av. La Mar (manuel Cipriano Dulanto) 1600 Pueblo Libre CIST83-4,AMB-83,M36-1"
525657598222413824,2014-10-24 14:38:32 +0000,bomberos,EMERGENCIA MEDICA Av. Enrique Guzman Y Valle 000 Lurigancho AMB-32
525657597706518530,2014-10-24 14:38:32 +0000,bomberos,EMERGENCIA MEDICA Av. Victor Andres Belaunde Oeste 200 Comas AMB-65
525656598115803136,2014-10-24 14:34:33 +0000,bomberos,SERVICIO ESPECIAL Municipalidad De Marcona Marcona
525656597553762305,2014-10-24 14:34:33 +0000,bomberos,EMERGENCIA MEDICA Av. Almirante Miguel Grau (jose Maria Eguren) 620 Barranco AMB-13
525655819187417088,2014-10-24 14:31:28 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Jr. Caete 100 Comas CIST124-4,AMB-124"
525655566790967296,2014-10-24 14:30:27 +0000,bomberos,EMERGENCIA MEDICA Jr. Molinos Del Cafe (molino Del Gato) 388 Lima AMB-2
525654074109493248,2014-10-24 14:24:32 +0000,bomberos,EMERGENCIA MEDICA Av. Alfredo Mendiola (panamericana Norte) Cruce Con Av. Tomas Valle Los Olivos Los Olivos AMB-168
525650287072382976,2014-10-24 14:09:29 +0000,bomberos,EMERGENCIA MEDICA Cl. Carlos Bondy (santo Toribio) 879 Pueblo Libre AMB-83
525648522151219200,2014-10-24 14:02:28 +0000,bomberos,SERVICIO ESPECIAL Iglesia Nazarenas Lima AMB-28
525647029935296512,2014-10-24 13:56:32 +0000,bomberos,EMERGENCIA MEDICA Panamericana Sur Pisco MED-8
525646763370504192,2014-10-24 13:55:29 +0000,bomberos,EMERGENCIA MEDICA Av. Inca Garcilazo De La Vega (wilson) Cruce Con Av. 28 Dejulio Lima AMB-202
525644251057893376,2014-10-24 13:45:30 +0000,bomberos,EMERGENCIA MEDICA Cl. Embajador Carlos Garcia Bedoya (santa Elvira) (12) 200 Miraflores AMB-11
525642986882105344,2014-10-24 13:40:28 +0000,bomberos,EMERGENCIA MEDICA Condores Cdra 4 Bellavista AMB-60
525642234151325696,2014-10-24 13:37:29 +0000,bomberos,EMERGENCIA MEDICA Pr. Los Jazmine Sel Ermitao 126 Independencia AMB-65
525641746307629058,2014-10-24 13:35:32 +0000,bomberos,EMERGENCIA MEDICA Av. Andres Tinoco (8) 259 Santiago De Surco AMB-120
525639714242850816,2014-10-24 13:27:28 +0000,bomberos,EMERGENCIA MEDICA Agencia Soyuz Ica RES-171
525638711451869184,2014-10-24 13:23:29 +0000,bomberos,EMERGENCIA MEDICA Co. Los Chasquis Etapa Iii Mz J Lt 19 San Martin De Porres AMB-161
525637953587277824,2014-10-24 13:20:28 +0000,bomberos,EMERGENCIA MEDICA Av. Ricardo Elias Aparicio (la Alameda) 400 La Molina AMB-96
525635689350967296,2014-10-24 13:11:28 +0000,bomberos,EMERGENCIA MEDICA Av. Tupac Amaru 3800 Comas AMB-124
525630907525636096,2014-10-24 12:52:28 +0000,bomberos,EMERGENCIA MEDICA Ah. San Fernando Mz C Lt 7 San Juan De Lurigancho
525627886632697856,2014-10-24 12:40:28 +0000,bomberos,EMERGENCIA MEDICA Av. Ancash 1600 El Agustino AMB-2
525624114091134976,2014-10-24 12:25:29 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Cl. Ecuador 133 Comas CIST124-4,AMB-124"
525623608782356480,2014-10-24 12:23:28 +0000,bomberos,EMERGENCIA MEDICA Al. Don Augusto Mz J1 Lt 2 Ja Ur. Huertos De Villa 100 Chorrillos SAMU-6
525621595923316737,2014-10-24 12:15:28 +0000,bomberos,EMERGENCIA MEDICA Av. Paseo De La Republica 4956 Miraflores AMB-28
525621341438087169,2014-10-24 12:14:28 +0000,bomberos,INCENDIO Parque Leoncio Prado 145 Magdalena Del Mar M83-01
525616819995176960,2014-10-24 11:56:30 +0000,bomberos,EMERGENCIA MEDICA Pj. Nueva Esperanza Comite 22 Mz C Lt 10 Villa Maria Del Triunfo AMB-106
525602220566646784,2014-10-24 10:58:29 +0000,bomberos,EMERGENCIA MEDICA Cl. Berlin (mariscal Ramon Castilla) 571 Miraflores AMB-28
525584851467239424,2014-10-24 09:49:28 +0000,bomberos,EMERGENCIA MEDICA Jr. Aguarico 446 Brea AMB-14
525572524839804928,2014-10-24 09:00:29 +0000,bomberos,"INCENDIO Ah. Juan Pablo Ii E1 Callao M5-5,M18-5,MED-18,RES-15"
525555659996430337,2014-10-24 07:53:28 +0000,bomberos,EMERGENCIA MEDICA Ah. San Alberto Mz F2 Lt 14 Los Olivos AMB-161
525555410598912000,2014-10-24 07:52:28 +0000,bomberos,EMERGENCIA MEDICA Viedos S 1 Ica
525554653002743809,2014-10-24 07:49:28 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Santa Rosa (juan Pablo Ii) 248 Bellavista M5-5,AMB-7,RES-15"
525549623554088960,2014-10-24 07:29:29 +0000,bomberos,EMERGENCIA MEDICA Oquendo Callao AMB-75
525546097373368320,2014-10-24 07:15:28 +0000,bomberos,EMERGENCIA MEDICA Av. Santiago De Surco (tomas Marsano) Cruce Con Av. Ayacucho (hoja Redonda) Santiago De Surco Santiago De Surco
525544085374111744,2014-10-24 07:07:28 +0000,bomberos,"INCENDIO Av. Surco Cruce Con Av. Santiago De Surco (tomas Marsano) Santiago De Surco Santiago De Surco RES-134,M120-3,AMB-120,RES-134-2"
525539807242780672,2014-10-24 06:50:28 +0000,bomberos,EMERGENCIA MEDICA Carreteras - Panamericanas Panamericana Norte 30.5 Puente Piedra AMB-150
525535783990874112,2014-10-24 06:34:29 +0000,bomberos,EMERGENCIA MEDICA Av. Aviacion 176 Lima AMB-8
525532763181813760,2014-10-24 06:22:29 +0000,bomberos,EMERGENCIA MEDICA Jr. Miguel De Unamuno 225 San Miguel AMB-83
525531506723549184,2014-10-24 06:17:29 +0000,bomberos,EMERGENCIA MEDICA Cl. Leon De La Puente 235 Magdalena Del Mar MED-100
525526973356212224,2014-10-24 05:59:28 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Javier Prado Este Cruce Con Av. Aviacion San Borja San Borja MATPEL-4,AMB-11,M11-1"
525525966123450369,2014-10-24 05:55:28 +0000,bomberos,EMERGENCIA MEDICA Ur. Santa Maria Del Valle Iii Etapa D San Martin De Porres AMB-168
525525215548559360,2014-10-24 05:52:29 +0000,bomberos,EMERGENCIA MEDICA Cl. Colan Cruce Cl. Union Huaral AMB-44
525524202699636736,2014-10-24 05:48:28 +0000,bomberos,EMERGENCIA MEDICA Jr. Porta 640 Miraflores AMB-28
525523196821651457,2014-10-24 05:44:28 +0000,bomberos,EMERGENCIA MEDICA Ah. Virgen De Guadalupe Mz Z Lt 17 Mi Peru Ventanilla AMB-184
525517425539051520,2014-10-24 05:21:32 +0000,bomberos,EMERGENCIA MEDICA Jr. Coronel Cipriano Zegarra (general Artica) 1066 Jesus Maria
525516661093572608,2014-10-24 05:18:30 +0000,bomberos,EMERGENCIA MEDICA Jr. Alonso De Mesa 239 Pueblo Libre AMB-83
525516660774813696,2014-10-24 05:18:30 +0000,bomberos,EMERGENCIA MEDICA Carreteras - Panamericanas Antigua Panamericana Sur 40 Lurin AMB-125-1
525504151359610880,2014-10-24 04:28:47 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Bernardo Alcedo 259 San Martin De Porres AMB-168
525502877192974336,2014-10-24 04:23:43 +0000,bomberos,EMERGENCIA MEDICA Av. Agustin La Rosa Lozano (defensores De Lima) (san Francisco) 500 San Juan De Miraflores AMB-106
525502424522694656,2014-10-24 04:21:56 +0000,bomberos,EMERGENCIA MEDICA Jr. Junin 3082 San Martin De Porres AMB-65
525498721803702272,2014-10-24 04:07:13 +0000,bomberos,EMERGENCIA MEDICA Urb. Casuarinas Letra E/1 Ica AMB-22
525497971736334336,2014-10-24 04:04:14 +0000,bomberos,EMERGENCIA MEDICA Virgendel Rosario Mz A Lt 35 Ancon AMB-163
525495590495731712,2014-10-24 03:54:46 +0000,bomberos,EMERGENCIA MEDICA Av. Argentina 215 Lima AMB-14
525495317601726464,2014-10-24 03:53:41 +0000,bomberos,EMERGENCIA MEDICA Cl. Pedro Tejada 125 Villa Maria Del Triunfo AMB-106
525495064114790401,2014-10-24 03:52:41 +0000,bomberos,EMERGENCIA MEDICA As. Casuarinas De Copacabana Mz C Lt 5 1era Etapa Puente Piedra AMB-150
525493587698810880,2014-10-24 03:46:49 +0000,bomberos,RESCATE Jr. Pedro Torres Malarin 577 Pueblo Libre M36-1
525493121141202944,2014-10-24 03:44:57 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Jr. Enrique Echenique 525 Magdalena Del Mar M83-01,AMB-83"
525493120839217152,2014-10-24 03:44:57 +0000,bomberos,EMERGENCIA MEDICA Av. Venezuela 5000 San Miguel AMB-60
525492561516171264,2014-10-24 03:42:44 +0000,bomberos,EMERGENCIA MEDICA Calle Derecha Alt Polleria Tochy Mey AMB-44
525492309937639424,2014-10-24 03:41:44 +0000,bomberos,EMERGENCIA MEDICA Av. Ucayaly 200 Callao
525491558423207936,2014-10-24 03:38:45 +0000,bomberos,EMERGENCIA MEDICA Recreacion Concha Acustica Del Campo De Marte Jesus Maria AMB-14
525491048525869056,2014-10-24 03:36:43 +0000,bomberos,EMERGENCIA MEDICA Cl. Los Pinos 271 San Isidro AMB-4
525490807886069760,2014-10-24 03:35:46 +0000,bomberos,EMERGENCIA MEDICA Ur. Villa Marina Mz U1 Lt 25 Chorrillos AMB-13
525489825919811584,2014-10-24 03:31:52 +0000,bomberos,EMERGENCIA MEDICA Av. Las Palmeras 3891 Los Olivos AMB-168
525489036828635137,2014-10-24 03:28:44 +0000,bomberos,EMERGENCIA MEDICA Ch. Manzanilla G29 Dpto 104 Lima AMB-2
525488298559815680,2014-10-24 03:25:48 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Manco Capac Cruce Con Av. 28 De Julio La Victoria La Victoria M8-1,AMB-8,RES-8"
525488298220077056,2014-10-24 03:25:48 +0000,bomberos,EMERGENCIA MEDICA Av. Santiago Antunez De Mayolo Vista Alegre 271 Santiago De Surco MED-16
525488156100292608,2014-10-24 03:25:14 +0000,bomberos,EMERGENCIA MEDICA Cl. Mariano Melgar 173 Comas AMB-124
525487302915932160,2014-10-24 03:21:50 +0000,bomberos,EMERGENCIA MEDICA Ur. San Juan Bautista De Chorrillos Mz 23 Lt 24 Chorrillos SAMU-6
525481254381420545,2014-10-24 02:57:48 +0000,bomberos,EMERGENCIA MEDICA Jr. Las Gaviotas 1805 Santiago De Surco AMB-13
525480257202450432,2014-10-24 02:53:50 +0000,bomberos,EMERGENCIA MEDICA Jr. De La Union Cruce Con Jr. Huallaga Lima Lima AMB-14
525480256632004608,2014-10-24 02:53:50 +0000,bomberos,EMERGENCIA MEDICA Panamericana Sur Km 63 AMB-133
525478968359915521,2014-10-24 02:48:43 +0000,bomberos,INCENDIO Playa Colorado Barranca M73-1
525476787560927232,2014-10-24 02:40:03 +0000,bomberos,"INCENDIO Jr. Lucanas Cruce Con Jr. Tarata Lima Lima M2-1,AMB-2,RES-10,RES-8"
525475938822553600,2014-10-24 02:36:41 +0000,bomberos,EMERGENCIA MEDICA Av. Belen 300 AMB-28
525474573996011520,2014-10-24 02:31:15 +0000,bomberos,EMERGENCIA MEDICA Av. Arica 445 San Miguel AMB-83
525473677429985280,2014-10-24 02:27:42 +0000,bomberos,EMERGENCIA MEDICA Av. La Mar (manuel Cipriano Dulanto) 1160 Pueblo Libre AMB-202
525473676960202753,2014-10-24 02:27:42 +0000,bomberos,EMERGENCIA MEDICA Ur. Ciudad Del Pescador Sector Ii Mz P2 Lt 17 Bellavista AMB-7
525471901599420416,2014-10-24 02:20:38 +0000,bomberos,EMERGENCIA MEDICA Cl. Las Tipas 222 Bellavista AMB-60
525471167814303744,2014-10-24 02:17:43 +0000,bomberos,EMERGENCIA MEDICA Av. Nicolas De Pierola (la Colmena) 764 Lima AMB-14
525468888977637376,2014-10-24 02:08:40 +0000,bomberos,EMERGENCIA MEDICA Av. Canto Grande 400 San Juan De Lurigancho AMB-21
525467861515788289,2014-10-24 02:04:35 +0000,bomberos,"INCENDIO Av Piura Pj. Pamplona Alta Sector El Nazareno Mz A Lt 6 San Juan De Miraflores M120-3,RES-134,AMB-106,RES-120"
525466849572823042,2014-10-24 02:00:34 +0000,bomberos,EMERGENCIA MEDICA Jr. Carlos Bacaflor 400 San Martin De Porres AMB-65
525465864460861440,2014-10-24 01:56:39 +0000,bomberos,"ACCIDENTE VEHICULAR Cl. El Rosario 200 Miraflores M28-1,AMB-28,RES-28"
525465586848260097,2014-10-24 01:55:33 +0000,bomberos,INCENDIO Av. Baltazar La Torre 312 San Isidro CIST83-4
525465586223296512,2014-10-24 01:55:33 +0000,bomberos,EMERGENCIA MEDICA Av. Canto Grande Paradero 2 000 San Juan De Lurigancho AMB-138
525460399505018880,2014-10-24 01:34:56 +0000,bomberos,EMERGENCIA MEDICA Cl. Jose Sanchez Lagomarcino 1786 Lima AMB-60
525459810301771776,2014-10-24 01:32:36 +0000,bomberos,EMERGENCIA MEDICA Av. Santiago Antunez De Mayolo 1100 Los Olivos AMB-168
525459566273003520,2014-10-24 01:31:37 +0000,bomberos,SERVICIO ESPECIAL Plaza Castaeta Lima
525459038830878721,2014-10-24 01:29:32 +0000,bomberos,EMERGENCIA MEDICA Jr. Davalos (julio Malaga Grenet) 322 Barranco MED-16
525457574066679809,2014-10-24 01:23:42 +0000,bomberos,EMERGENCIA MEDICA Av. Arica 178 AMB-83
525456800578306049,2014-10-24 01:20:38 +0000,bomberos,EMERGENCIA MEDICA Cl. La Duquesa (35) 221 Santiago De Surco AMB-120
